Linux 7.0.0-1008-aws (ip-172-31-31-224) 	07/24/26 	_x86_64_	(2 CPU)

06:31:12        CPU     %user     %nice   %system   %iowait    %steal     %idle
06:32:50        all      0.50      0.00      0.00      0.00      0.50     99.00
06:32:51        all      0.50      0.00      0.50      0.00      0.50     98.50
06:32:52        all      0.50      0.00      0.00      0.00      0.00     99.50
06:32:53        all      0.00      0.00      0.00      0.00      0.00    100.00
06:32:54        all      0.98      0.00      1.47      0.00      0.98     96.57
06:32:55        all      0.00      0.00      0.00      0.00      0.50     99.50
06:32:56        all      0.00      0.00      0.00      0.00      0.50     99.50
06:32:57        all      0.00      0.00      0.00      0.00      0.00    100.00
06:32:58        all      0.50      0.00      0.00      0.00      1.49     98.01
06:32:59        all      6.00      0.00      1.00      0.00      1.00     92.00
06:33:00        all      0.49      0.00      0.49      0.00      3.43     95.59
06:33:01        all      0.48      0.00      0.97      0.00      2.90     95.65
06:33:02        all      0.00      0.00      0.00      0.00      7.58     92.42
06:33:03        all      0.47      0.00      0.47      0.00      6.64     92.42
06:33:04        all      0.50      0.00      0.50      0.00      1.98     97.03
06:33:05        all      1.00      0.00      0.00      0.00      1.50     97.50
06:33:06        all      0.00      0.00      0.00      0.00      2.99     97.01
06:33:07        all      0.99      0.00      0.50      0.00      0.99     97.52
06:33:08        all      0.00      0.00      0.50      0.00      0.50     99.00
06:33:09        all      0.00      0.00      0.00      0.00      1.00     99.00
06:33:10        all      0.50      0.00      1.00      0.00      0.50     98.01
06:33:11        all      0.50      0.00      0.00      0.00      1.00     98.50
06:33:12        all      0.00      0.00      0.00      0.00      1.00     99.00
06:33:13        all      0.00      0.00      0.50      0.00      1.00     98.51
06:33:14        all      5.97      0.00      1.49      0.50      2.49     89.55
06:33:15        all      0.50      0.00      0.50      0.00      1.99     97.01
06:33:16        all      0.00      0.00      0.00      0.00      1.00     99.00
06:33:17        all      0.49      0.00      0.49      0.00      1.97     97.04
06:33:18        all      0.50      0.00      0.00      0.00      0.50     99.00
06:33:19        all      0.00      0.00      1.00      0.00      0.50     98.50
06:33:20        all      0.00      0.00      0.00      0.00      0.50     99.50
06:33:21        all      1.00      0.00      0.00      0.00      0.00     99.00
06:33:22        all      0.00      0.00      0.00      0.00      1.00     99.00
06:33:23        all      0.50      0.00      0.00      0.00      0.00     99.50
06:33:24        all      0.00      0.00      0.50      0.00      1.00     98.51
06:33:25        all      0.50      0.00      0.50      0.00      0.00     98.99
06:33:26        all      0.50      0.00      0.50      0.00      0.00     99.00
06:33:27        all      0.00      0.00      0.50      0.00      1.00     98.51
06:33:28        all      0.00      0.00      0.00      0.00      0.00    100.00
06:33:29        all      5.47      0.00      1.00      0.00      1.99     91.54
06:33:30        all      0.50      0.00      0.00      0.00      1.01     98.49
06:33:31        all      0.99      0.00      0.49      0.00      0.99     97.54
06:33:32        all      0.00      0.00      0.50      0.00      1.00     98.51
06:33:33        all      0.51      0.00      0.00      0.00      0.00     99.49
06:33:34        all      0.50      0.00      0.50      0.00      1.00     98.01
06:33:35        all      1.00      0.00      0.00      0.50      1.99     96.52
06:33:36        all      0.50      0.00      0.50      0.00      0.00     99.00
06:33:37        all      0.50      0.00      0.50      0.00      0.99     98.02
06:33:38        all      0.00      0.00      0.00      0.00      0.00    100.00
06:33:39        all      0.50      0.00      0.00      0.00      0.50     99.00
06:33:40        all      0.99      0.00      0.99      0.00      0.49     97.54


Average:        all      0.90      0.00      0.44      0.02      1.11     97.52
